,customer_id,first_name,last_name,gender,past_3_years_bike_related_purchases,DOB,job_title,job_industry_category,wealth_segment,deceased_indicator,owns_car,tenure,address,postcode,state,country,property_valuation,Segment,age,age_group
2774,2787,Teressa,Tague,Female,92,1980-09-26,Marketing Assistant,Health,Affluent Customer,N,Yes,6.0,3 Cordelia Place,3018,VIC,Australia,9,Platinum,37,30-39
2775,2788,Melantha,Pickburn,Female,45,1968-08-06,Social Worker,Health,Affluent Customer,N,No,4.0,282 Esker Crossing,3150,VIC,Australia,10,Platinum,49,40-49
2776,2789,Violetta,Bucksey,Female,66,1992-11-30,Senior Editor,Financial Services,Affluent Customer,N,Yes,7.0,724 West Park,2112,NSW,Australia,11,Bronze,25,20-29
2777,2790,Shirleen,Shelsher,Female,16,1977-12-01,Account Representative IV,Retail,High Net Worth,N,Yes,20.0,942 Elmside Street,2763,NSW,Australia,8,Bronze,40,40-49
2778,2791,Dew,Lavrinov,Male,72,1988-04-12,Financial Advisor,Financial Services,Mass Customer,N,No,3.0,11 Manufacturers Junction,2170,NSW,Australia,8,Platinum,29,20-29
2779,2792,Jocelyne,Darben,Female,22,1964-03-02,Web Developer I,Financial Services,Mass Customer,N,Yes,12.0,03 Ohio Lane,3081,VIC,Australia,9,Bronze,53,50-59
2780,2793,Mead,Corkell,Male,77,1971-06-16,Research Nurse,Health,Affluent Customer,N,Yes,14.0,19 Del Mar Avenue,3058,VIC,Australia,8,Platinum,46,40-49
2781,2794,Megen,Lorenc,Female,41,1975-11-06,Social Worker,Health,Mass Customer,N,Yes,18.0,01209 Southridge Hill,2216,NSW,Australia,8,Platinum,42,40-49
2782,2795,Shirline,Amar,Female,9,1966-04-11,Research Assistant III,Financial Services,Mass Customer,N,No,17.0,4903 Hoepker Terrace,3500,VIC,Australia,3,Bronze,51,50-59
2783,2796,Margette,Vidyapin,Female,52,1977-11-01,Web Designer II,Manufacturing,Mass Customer,N,No,9.0,149 Browning Terrace,2343,NSW,Australia,2,Platinum,40,40-49
2784,2797,Agatha,Vowden,Female,6,1985-09-10,Recruiter,IT,Mass Customer,N,Yes,14.0,48948 Little Fleur Alley,3134,VIC,Australia,7,Silver,32,30-39
2785,2798,Barclay,Gricks,Male,59,1965-02-19,Recruiter,Argiculture,High Net Worth,N,Yes,5.0,4 Rieder Drive,3064,VIC,Australia,5,Bronze,52,50-59
2786,2799,Ilysa,Palle,Female,80,1973-11-04,VP Product Management,Argiculture,Mass Customer,N,Yes,18.0,7 Sunbrook Terrace,2200,NSW,Australia,9,Platinum,44,40-49
2787,2800,Dominga,Planke,Female,29,1988-01-09,Cost Accountant,Financial Services,Mass Customer,N,No,2.0,28905 Hallows Avenue,2320,NSW,Australia,5,Bronze,30,30-39
2788,2801,Danella,Lines,Female,15,1965-01-26,Programmer Analyst I,Health,Mass Customer,N,No,10.0,9677 Hagan Lane,3212,VIC,Australia,3,Bronze,52,50-59
2789,2802,Clem,Fosdick,Female,36,1996-09-22,Programmer Analyst I,Financial Services,Mass Customer,N,No,3.0,07526 Union Lane,3377,VIC,Australia,1,Bronze,21,20-29
2790,2803,Ailsun,Hawlgarth,Female,95,1970-09-30,Senior Editor,Retail,Mass Customer,N,Yes,11.0,53245 Mesta Street,3207,VIC,Australia,6,Gold,47,40-49
2791,2804,Jeno,Brimming,Male,61,1964-09-06,Nurse Practicioner,Retail,Mass Customer,N,Yes,5.0,2 Elka Trail,2770,NSW,Australia,8,Gold,53,50-59
2792,2805,Laverna,Shiril,Female,0,1992-06-27,Programmer Analyst II,Manufacturing,High Net Worth,N,No,4.0,4672 Morningstar Circle,2760,NSW,Australia,7,Gold,25,20-29
2793,2806,Thorndike,Glossop,Male,60,1986-05-18,Programmer Analyst II,Manufacturing,Mass Customer,N,Yes,3.0,3140 Hudson Road,3130,VIC,Australia,5,Platinum,31,30-39
2794,2807,Lynna,Revens,Female,9,1957-06-18,Senior Editor,Manufacturing,Mass Customer,N,Yes,11.0,441 Superior Junction,2320,NSW,Australia,6,Bronze,60,60-69
2795,2808,Preston,Tinkham,Male,68,2001-06-29,Actuary,Financial Services,Mass Customer,N,Yes,1.0,1 Elgar Street,2010,NSW,Australia,9,Gold,16,<20
2796,2809,Jenilee,Lonsbrough,Female,44,1969-08-11,Statistician IV,Retail,Mass Customer,N,No,10.0,46 Independence Parkway,3065,VIC,Australia,12,Bronze,48,40-49
2797,2810,Malvin,Burchill,Male,27,1961-08-26,Internal Auditor,Property,Mass Customer,N,Yes,15.0,453 Gina Avenue,3141,VIC,Australia,8,Bronze,56,50-59
2798,2811,Sharia,Allkins,Female,29,1976-11-29,Internal Auditor,Property,Mass Customer,N,No,22.0,32 Banding Center,2141,NSW,Australia,9,Silver,41,40-49
2799,2812,Molli,Hagergham,Female,16,2001-04-01,Budget/Accounting Analyst IV,Property,High Net Worth,N,Yes,1.0,5636 Glendale Point,2769,NSW,Australia,10,Gold,16,<20
2800,2813,Lillian,Crookall,Female,51,1953-09-10,Chemical Engineer,Manufacturing,Mass Customer,N,Yes,11.0,64 Village Green Pass,2048,NSW,Australia,9,Silver,64,60-69
2801,2814,Mandel,Hellyar,Male,42,1986-01-18,Junior Executive,Property,High Net Worth,N,Yes,18.0,46100 Jay Place,4075,QLD,Australia,6,Silver,31,30-39
2802,2815,Emery,Carlett,Male,50,1954-10-30,Administrative Assistant II,Health,Mass Customer,N,No,19.0,69490 Orin Trail,3029,VIC,Australia,5,Platinum,63,60-69
2803,2816,Denys,Dumingos,Female,87,1989-11-25,Administrative Assistant II,Financial Services,Mass Customer,N,Yes,14.0,515 Warrior Pass,4226,QLD,Australia,9,Platinum,28,20-29
2804,2817,Agata,Inglesent,Female,33,1987-02-28,Senior Financial Analyst,Financial Services,Affluent Customer,N,Yes,6.0,6137 Scoville Center,2120,NSW,Australia,10,Silver,30,30-39
2805,2818,Frazier,Streak,Male,82,1956-03-08,Software Test Engineer I,Financial Services,Affluent Customer,N,No,7.0,01 Vernon Court,4500,QLD,Australia,4,Silver,61,60-69
2806,2819,Clyve,Starmont,Male,63,1977-12-04,Executive Secretary,Manufacturing,Affluent Customer,N,No,14.0,4 American Ash Circle,2211,NSW,Australia,10,Silver,40,40-49
2807,2820,Tristam,Gutcher,Male,44,1979-03-01,Engineer I,Manufacturing,Affluent Customer,N,Yes,16.0,68 Roth Crossing,2295,NSW,Australia,8,Gold,38,30-39
2808,2821,Fairlie,Alasdair,Male,13,1985-01-23,Human Resources Assistant III,Property,Affluent Customer,N,No,11.0,859 Harbort Alley,2099,NSW,Australia,11,Silver,32,30-39
2809,2822,Rebecca,Shaughnessy,Female,83,1981-05-14,Professor,Property,Mass Customer,N,No,3.0,99216 Oakridge Hill,3124,VIC,Australia,12,Platinum,36,30-39
2810,2823,Weidar,Antognazzi,Male,98,1971-04-20,Budget/Accounting Analyst IV,Property,Mass Customer,N,No,7.0,82010 Lakewood Center,2770,NSW,Australia,6,Bronze,46,40-49
2811,2824,Lombard,Essame,Male,41,1995-06-11,Assistant Media Planner,Entertainment,Affluent Customer,N,No,7.0,643 Clyde Gallagher Road,3107,VIC,Australia,10,Gold,22,20-29
2812,2825,Tammara,Twigley,Female,28,1971-05-22,Budget/Accounting Analyst IV,Manufacturing,Affluent Customer,N,Yes,19.0,6970 Almo Court,2049,NSW,Australia,9,Bronze,46,40-49
2813,2826,Loise,Mulvany,Female,73,1962-04-30,Web Developer II,Manufacturing,Mass Customer,N,No,15.0,9 Springview Terrace,3121,VIC,Australia,10,Platinum,55,50-59
2814,2827,Shelli,Wilkennson,Female,17,1973-07-15,Electrical Engineer,Financial Services,High Net Worth,N,No,14.0,46631 School Road,2099,NSW,Australia,11,Silver,44,40-49
2815,2828,Philippine,Maycey,Female,37,1998-12-14,Electrical Engineer,Health,High Net Worth,N,Yes,4.0,54 Green Point,3015,VIC,Australia,10,Bronze,19,<20
2816,2829,Juditha,Cufley,Female,2,1979-06-11,Electrical Engineer,Manufacturing,High Net Worth,N,No,11.0,28014 Kings Park,2300,NSW,Australia,8,Bronze,38,30-39
2817,2830,Bjorn,Simioli,Male,39,1958-12-19,Computer Systems Analyst II,Manufacturing,High Net Worth,N,No,9.0,8612 Kennedy Alley,3149,VIC,Australia,10,Silver,59,50-59
2818,2831,Starlin,Aysh,Female,16,1968-01-22,Programmer Analyst I,Health,Mass Customer,N,Yes,11.0,82 Vermont Street,2021,NSW,Australia,12,Silver,49,40-49
2819,2832,Tedmund,Plumm,Male,9,1976-09-25,Recruiter,Telecommunications,Mass Customer,N,Yes,9.0,92610 Sutherland Place,3140,VIC,Australia,8,Gold,41,40-49
2820,2833,Cy,Braim,Male,60,1999-11-26,Environmental Specialist,IT,Mass Customer,N,Yes,3.0,2038 Esker Road,2650,NSW,Australia,4,Gold,18,<20
2821,2834,Timmie,Ubanks,Male,33,1980-05-04,Environmental Specialist,Retail,Affluent Customer,N,No,9.0,33 Norway Maple Street,2760,NSW,Australia,7,Bronze,37,30-39
2822,2835,Deloria,Yellowley,Female,30,1997-07-01,Environmental Specialist,Manufacturing,Affluent Customer,N,No,2.0,72297 Sutherland Junction,2560,NSW,Australia,8,Bronze,20,20-29
2823,2836,Matilda,Yellowley,Female,80,1963-11-14,Clinical Specialist,Health,Mass Customer,N,No,16.0,7827 Spohn Court,2093,NSW,Australia,9,Platinum,54,50-59
2824,2837,Caitrin,MacTavish,Female,81,1987-12-04,Payment Adjustment Coordinator,Retail,Mass Customer,N,No,10.0,77 Gulseth Lane,3181,VIC,Australia,8,Platinum,30,30-39
2825,2838,Lydie,Scholfield,Female,14,1977-03-01,Payment Adjustment Coordinator,Retail,High Net Worth,N,No,21.0,50469 Shelley Avenue,4350,QLD,Australia,8,Bronze,40,40-49
2826,2839,Jaime,Dikelin,Female,12,1977-06-07,Assistant Media Planner,Entertainment,Mass Customer,N,No,10.0,9695 Northland Pass,2450,NSW,Australia,7,Platinum,40,40-49
2827,2840,Wallie,Baitman,Male,63,1992-09-04,Recruiter,Manufacturing,Mass Customer,N,Yes,9.0,3619 Elgar Terrace,3337,VIC,Australia,3,Bronze,25,20-29
2828,2841,Bibby,Carnson,Female,19,1963-01-31,Recruiting Manager,Manufacturing,Mass Customer,N,No,16.0,7 Buhler Drive,2142,NSW,Australia,7,Platinum,54,50-59
2829,2842,Olimpia,Traynor,Female,80,1968-08-12,Recruiter,Health,Mass Customer,N,No,6.0,4589 Lien Terrace,2068,NSW,Australia,12,Bronze,49,40-49
2830,2843,Lorain,Danforth,Female,42,1968-04-20,Recruiter,Financial Services,Affluent Customer,N,Yes,5.0,37 Darwin Circle,2282,NSW,Australia,8,Gold,49,40-49
2831,2844,Amie,Felgate,Female,98,1975-11-22,Staff Accountant III,Financial Services,Mass Customer,N,Yes,13.0,20 Carberry Circle,2165,NSW,Australia,7,Gold,42,40-49
2832,2845,Benni,Ilem,Female,1,1974-06-16,Staff Accountant III,Financial Services,Mass Customer,N,No,11.0,082 Twin Pines Avenue,4270,QLD,Australia,7,Platinum,43,40-49
2833,2846,Bryana,Lindell,Female,66,1970-08-15,Nurse,Property,Mass Customer,N,No,14.0,1946 Golf Course Hill,3156,VIC,Australia,10,Silver,47,40-49
2834,2847,Noreen,Matelaitis,Female,50,1976-03-21,Occupational Therapist,Health,Mass Customer,N,No,12.0,48418 Crescent Oaks Court,2770,NSW,Australia,9,Gold,41,40-49
2835,2848,Callie,Garthshore,Female,42,1967-01-17,Analyst Programmer,Property,Mass Customer,N,Yes,13.0,9 Steensland Center,3103,VIC,Australia,12,Silver,50,50-59
2836,2849,Palm,Bartoszek,Male,65,1994-03-27,Director of Sales,Property,High Net Worth,N,Yes,2.0,5 Golf Course Street,2300,NSW,Australia,8,Bronze,23,20-29
2837,2850,Andie,Shorto,Female,74,1972-10-13,Director of Sales,Property,Mass Customer,N,Yes,5.0,70 Shopko Drive,2487,NSW,Australia,9,Platinum,45,40-49
2838,2851,Ulberto,Haking,Male,36,1975-12-17,Programmer IV,Entertainment,Affluent Customer,N,Yes,16.0,11035 Toban Lane,2770,NSW,Australia,8,Platinum,42,40-49
2839,2852,Clarinda,Noen,Female,20,1971-07-22,Biostatistician I,Property,High Net Worth,N,Yes,14.0,35 Eastwood Plaza,3163,VIC,Australia,9,Bronze,46,40-49
2840,2853,Clarence,Flook,Male,65,1985-10-21,Executive Secretary,Retail,High Net Worth,N,Yes,7.0,52 Ruskin Pass,2089,NSW,Australia,10,Platinum,32,30-39
2841,2854,Vikky,Dyde,Male,49,1975-09-13,Project Manager,IT,High Net Worth,N,Yes,7.0,3306 Bartelt Alley,2323,NSW,Australia,4,Bronze,42,40-49
2842,2855,Kim,Tineman,Female,81,1975-09-13,Nurse Practicioner,Manufacturing,Mass Customer,N,Yes,17.0,9179 Esker Park,2155,NSW,Australia,10,Bronze,42,40-49
2843,2856,Milissent,Deinert,Female,53,1976-09-25,Marketing Manager,Financial Services,Mass Customer,N,Yes,13.0,57 Village Green Center,2077,NSW,Australia,10,Platinum,41,40-49
2844,2857,Alanna,Geram,Female,9,1957-04-05,Biostatistician I,Manufacturing,Mass Customer,N,Yes,17.0,352 Roth Street,4300,QLD,Australia,6,Gold,60,60-69
2845,2858,Benedicto,Radki,Male,4,2002-01-09,Recruiting Manager,Manufacturing,Mass Customer,N,Yes,1.0,0555 Tomscot Plaza,2044,NSW,Australia,10,Silver,15,<20
2846,2859,Brandais,Goodlad,Female,98,1994-02-04,Assistant Professor,Argiculture,High Net Worth,N,No,5.0,3519 Schurz Alley,4034,QLD,Australia,7,Platinum,23,20-29
2847,2860,Charity,Robken,Female,13,1995-10-02,Physical Therapy Assistant,Argiculture,Mass Customer,N,No,1.0,221 Autumn Leaf Trail,2564,NSW,Australia,7,Platinum,22,20-29
2848,2861,Cecelia,Franzini,Female,4,1974-12-24,VP Quality Control,Financial Services,Mass Customer,N,Yes,4.0,12689 Logan Terrace,4154,QLD,Australia,9,Platinum,43,40-49
2849,2862,Normand,Pattillo,Male,46,1987-12-23,Cost Accountant,Financial Services,Mass Customer,N,No,10.0,4623 Anniversary Terrace,2031,NSW,Australia,10,Silver,30,30-39
2850,2863,Alisander,Fetherstone,Male,90,1965-03-26,Internal Auditor,Manufacturing,Mass Customer,N,No,16.0,69 Dexter Parkway,2460,NSW,Australia,3,Bronze,52,50-59
2851,2864,Mariejeanne,Laise,Female,36,1974-12-26,Analog Circuit Design manager,IT,Mass Customer,N,No,21.0,3 Vermont Junction,3757,VIC,Australia,6,Silver,43,40-49
2852,2865,Lila,Eyeington,Female,11,1997-12-14,Electrical Engineer,Manufacturing,High Net Worth,N,No,3.0,6804 Red Cloud Parkway,2099,NSW,Australia,9,Platinum,20,20-29
2853,2866,Ky,Stredder,Male,10,1995-06-26,Sales Associate,Health,High Net Worth,N,No,7.0,6 Haas Park,2750,NSW,Australia,7,Bronze,22,20-29
2854,2867,Lem,Meegan,Male,53,1955-10-19,Sales Associate,Health,High Net Worth,N,No,12.0,72 Ludington Circle,2770,NSW,Australia,6,Bronze,62,60-69
2855,2868,Corina,Thurlbeck,Female,20,1972-05-21,Technical Writer,Retail,High Net Worth,N,No,10.0,558 Grayhawk Circle,2086,NSW,Australia,10,Bronze,45,40-49
2856,2869,Gavra,Woolvin,Female,19,2001-01-16,Assistant Media Planner,Manufacturing,Affluent Customer,N,No,2.0,04470 Mcguire Trail,2070,NSW,Australia,9,Silver,16,<20
2857,2870,Aldis,Chazerand,Male,99,1957-12-26,Assistant Media Planner,Manufacturing,Mass Customer,N,No,11.0,10434 Melby Pass,2200,NSW,Australia,7,Bronze,60,60-69
2858,2871,Hubie,Keld,Male,49,1978-03-20,Assistant Media Planner,Entertainment,High Net Worth,N,Yes,15.0,60717 Farmco Center,2047,NSW,Australia,12,Silver,39,30-39
2859,2872,Tabbi,Tyght,Female,52,1974-02-17,Assistant Professor,Health,Affluent Customer,N,Yes,17.0,78814 Sundown Drive,4810,QLD,Australia,8,Gold,43,40-49
2860,2873,Elvina,Saiger,Female,59,1981-06-25,Cost Accountant,Financial Services,Mass Customer,N,No,13.0,62293 Raven Parkway,2486,NSW,Australia,8,Bronze,36,30-39
2861,2874,Delores,Ashcroft,Female,97,1977-12-28,Nuclear Power Engineer,Manufacturing,Affluent Customer,N,No,18.0,08 Monterey Avenue,3043,VIC,Australia,7,Platinum,40,40-49
2862,2875,Keven,Leahair,Male,71,1998-10-23,Financial Analyst,Financial Services,High Net Worth,N,No,2.0,2241 Bonner Trail,4221,QLD,Australia,9,Silver,19,<20
2863,2876,Swen,McGarahan,Male,68,1981-01-29,General Manager,Retail,High Net Worth,N,No,10.0,7 Bartillon Junction,2044,NSW,Australia,10,Bronze,36,30-39
2864,2877,Vaughan,Frank,Male,59,1967-11-01,Senior Sales Associate,Property,Affluent Customer,N,Yes,18.0,463 Bultman Crossing,4211,QLD,Australia,5,Platinum,50,50-59
2865,2878,Sauveur,Skeel,Male,73,1985-10-31,Analog Circuit Design manager,Property,Mass Customer,N,Yes,9.0,12574 Truax Alley,2316,NSW,Australia,6,Bronze,32,30-39
2866,2879,Tatum,Askem,Female,62,1974-04-09,Executive Secretary,Argiculture,Mass Customer,N,Yes,5.0,77433 Sunfield Court,3179,VIC,Australia,9,Platinum,43,40-49
2867,2880,Ingra,Kelby,Male,43,1967-11-15,Legal Assistant,Health,Mass Customer,N,No,7.0,8647 La Follette Court,2067,NSW,Australia,9,Platinum,50,50-59
2868,2881,Ezra,Steffan,Male,71,1962-09-27,Associate Professor,Health,Affluent Customer,N,Yes,11.0,8750 Corben Trail,2089,NSW,Australia,11,Silver,55,50-59
2869,2882,Claudia,Doog,Female,62,1986-04-26,Chief Design Engineer,Manufacturing,Mass Customer,N,No,9.0,8250 Johnson Point,4115,QLD,Australia,3,Bronze,31,30-39
2870,2883,Ulick,Bruty,Male,84,1995-05-19,Paralegal,Financial Services,Mass Customer,N,Yes,2.0,4 Vahlen Alley,2756,NSW,Australia,8,Platinum,22,20-29
2871,2884,Karola,Conneely,Female,99,1962-01-06,Assistant Professor,Financial Services,Mass Customer,N,No,15.0,8369 Golf Court,2777,NSW,Australia,9,Platinum,56,50-59
2872,2885,Minnie,Rolley,Female,70,1969-07-03,Compensation Analyst,Financial Services,Mass Customer,N,Yes,4.0,17 Sachs Street,2761,NSW,Australia,8,Platinum,48,40-49
2873,2886,Lulu,Watkiss,Female,39,1961-08-08,Nurse Practicioner,Financial Services,Mass Customer,N,No,14.0,53683 Arapahoe Parkway,2121,NSW,Australia,11,Platinum,56,50-59
2874,2887,Gardiner,Spehr,Male,42,1974-02-24,Speech Pathologist,Financial Services,High Net Worth,N,Yes,18.0,177 Forest Run Crossing,2046,NSW,Australia,10,Platinum,43,40-49
2875,2888,Hamel,Crosser,Male,37,1962-05-23,Project Manager,IT,High Net Worth,N,Yes,16.0,5674 Superior Point,2528,NSW,Australia,7,Gold,55,50-59
2876,2889,Ximenes,Patmore,Male,55,1986-04-01,Assistant Professor,IT,Mass Customer,N,Yes,8.0,37595 Packers Terrace,3064,VIC,Australia,5,Silver,31,30-39
2877,2890,Nevile,Ecclesall,Male,64,1959-05-17,Speech Pathologist,IT,Affluent Customer,N,Yes,20.0,63 Bayside Center,2018,NSW,Australia,11,Silver,58,50-59
2878,2891,Renae,Ughetti,Female,5,1987-02-22,Nuclear Power Engineer,Manufacturing,High Net Worth,N,Yes,12.0,32 Calypso Park,2481,NSW,Australia,11,Gold,30,30-39
2879,2892,Paulie,Wolffers,Male,59,1965-05-09,Junior Executive,Manufacturing,Affluent Customer,N,Yes,7.0,4 Ilene Street,2145,NSW,Australia,7,Gold,52,50-59
2880,2893,Erik,Pothecary,Male,84,1980-09-23,Analog Circuit Design manager,Manufacturing,Mass Customer,N,No,11.0,289 Lerdahl Terrace,2763,NSW,Australia,8,Silver,37,30-39
2881,2894,Gilburt,Mc Ilory,Male,91,1977-04-19,Geologist III,Financial Services,Mass Customer,N,Yes,22.0,666 Holy Cross Parkway,4818,QLD,Australia,4,Platinum,40,40-49
2882,2895,Lind,Mc Ilory,Female,85,1967-03-15,Librarian,Entertainment,Mass Customer,N,Yes,5.0,5 Forster Center,2075,NSW,Australia,9,Bronze,50,50-59
2883,2896,Chryste,Deaville,Female,5,1970-03-25,Financial Advisor,Financial Services,Mass Customer,N,Yes,12.0,2072 Fremont Parkway,3082,VIC,Australia,4,Bronze,47,40-49
2884,2897,Kimbra,Gerraty,Female,94,1962-04-14,Assistant Professor,Manufacturing,Affluent Customer,N,No,5.0,17 Dapin Avenue,3189,VIC,Australia,10,Silver,55,50-59
2885,2898,Tiertza,Hilldrop,Female,81,1965-06-05,VP Sales,Manufacturing,Affluent Customer,N,Yes,5.0,552 Talisman Circle,2250,NSW,Australia,7,Bronze,52,50-59
2886,2899,Leora,Sanderson,Female,13,1990-03-21,Nuclear Power Engineer,Manufacturing,High Net Worth,N,No,4.0,75717 Bartillon Road,2880,NSW,Australia,1,Gold,27,20-29
2887,2900,Cyrille,Figliovanni,Male,29,1986-05-30,Occupational Therapist,Health,Mass Customer,N,Yes,18.0,0 Caliangt Pass,2530,NSW,Australia,7,Bronze,31,30-39
2888,2901,Banky,Baudichon,Male,77,1995-06-11,Human Resources Manager,Manufacturing,Mass Customer,N,Yes,6.0,848 Cascade Alley,4301,QLD,Australia,3,Platinum,22,20-29
2889,2902,Stacia,Gritsaev,Female,57,1974-12-31,Human Resources Manager,Financial Services,Mass Customer,N,Yes,7.0,59231 Claremont Place,2170,NSW,Australia,9,Bronze,43,40-49
2890,2903,Avery,Adamov,Male,47,1977-09-20,Operator,Manufacturing,Affluent Customer,N,Yes,9.0,493 Calypso Center,2170,NSW,Australia,8,Bronze,40,40-49
2891,2904,Freddi,Arrington,Female,26,1977-06-30,Software Test Engineer III,Manufacturing,High Net Worth,N,Yes,11.0,25 Schlimgen Terrace,2211,NSW,Australia,9,Gold,40,40-49
2892,2905,Emily,Shackel,Female,34,1964-05-18,Account Representative I,Manufacturing,Mass Customer,N,No,14.0,38 Thompson Plaza,2452,NSW,Australia,5,Bronze,53,50-59
2893,2906,Ivory,MacKnocker,Female,93,1992-07-02,GIS Technical Architect,Retail,Mass Customer,N,Yes,4.0,72850 Lotheville Junction,2480,NSW,Australia,4,Silver,25,20-29
2894,2907,Erik,Feenan,Male,89,1977-01-15,Senior Financial Analyst,Financial Services,High Net Worth,N,No,8.0,0 Lakeland Pass,3195,VIC,Australia,10,Platinum,40,40-49
2895,2908,Tiffy,Feenan,Female,42,1955-09-21,Social Worker,Health,Affluent Customer,N,Yes,11.0,8188 Fuller Hill,3175,VIC,Australia,8,Silver,62,60-69
2896,2909,Jayme,Rowthorn,Female,31,1979-09-05,Associate Professor,Entertainment,High Net Worth,N,No,6.0,6815 South Junction,3198,VIC,Australia,9,Gold,38,30-39
2897,2910,Drucill,Petrus,Female,15,1962-12-17,Registered Nurse,Health,Mass Customer,N,Yes,12.0,46418 Hauk Pass,3184,VIC,Australia,10,Gold,55,50-59
2898,2911,Janenna,Knowlman,Female,55,1968-04-26,Assistant Media Planner,Entertainment,Mass Customer,N,No,11.0,3 Nancy Circle,3106,VIC,Australia,10,Bronze,49,40-49
2899,2912,Tobit,Bonnar,Male,60,1976-08-18,VP Quality Control,Entertainment,High Net Worth,N,No,4.0,7916 Clyde Gallagher Place,2075,NSW,Australia,11,Platinum,41,40-49
2900,2913,Padraic,Bonnar,Male,44,1955-07-11,VP Quality Control,IT,Affluent Customer,N,Yes,14.0,24913 Twin Pines Terrace,3350,VIC,Australia,5,Silver,62,60-69
2901,2914,Jessamine,Brazear,Female,76,1982-11-06,Health Coach IV,Health,Affluent Customer,N,Yes,11.0,3 Barnett Way,2763,NSW,Australia,9,Platinum,35,30-39
2902,2915,Enrichetta,Broadberry,Female,32,1975-06-02,Budget/Accounting Analyst IV,Manufacturing,Mass Customer,N,No,17.0,928 Laurel Circle,4868,QLD,Australia,4,Gold,42,40-49
2903,2916,Lauren,Adolfson,Male,23,1969-08-03,Product Engineer,Manufacturing,Affluent Customer,N,Yes,9.0,2 Blue Bill Park Lane,4220,QLD,Australia,8,Silver,48,40-49
2904,2917,Siegfried,Hulmes,Male,21,1976-07-11,Safety Technician I,Manufacturing,Affluent Customer,N,No,18.0,937 Sloan Center,4118,QLD,Australia,6,Silver,41,40-49
2905,2918,Elli,Ritchley,Female,58,1989-02-15,Safety Technician I,Financial Services,Mass Customer,N,Yes,5.0,66 Arrowood Court,4551,QLD,Australia,8,Platinum,28,20-29
2906,2919,Rustin,Ritchley,Male,47,1964-10-31,Safety Technician I,Financial Services,High Net Worth,N,Yes,8.0,11 Glendale Court,4121,QLD,Australia,9,Gold,53,50-59
